id,user_id,created_at,created_at_utc,type,username,token_name,model_name,quota,prompt_tokens,completion_tokens,use_time,is_stream,channel_id,channel_name,token_id,group,ip,request_id,upstream_request_id,content,other
116881,398,1787997616,2026-08-29 10:00:16,2,xiaochen,claude code,claude-opus-5,58695,2,358,13,t,82,,188,claude code max,"",202608290959381657533728268d9d6hiP3dFpc,202608291000040101186208268d9d6p1TobqAX,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":4080,""cache_creation_tokens_5m"":4080,""cache_ratio"":0.1,""cache_tokens"":98779,""cache_write_tokens"":4080,""claude"":true,""completion_ratio"":5,""frt"":7995,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":41924.75,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
116882,398,1787997659,2026-08-29 10:00:59,2,xiaochen,claude code,claude-opus-5,52961,2,161,10,t,82,,188,claude code max,"",202608291000224427068918268d9d6NnsqKmyB,202608291000503677641458268d9d6OQ6sql9a,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":3231,""cache_creation_tokens_5m"":3231,""cache_ratio"":0.1,""cache_tokens"":102859,""cache_write_tokens"":3231,""claude"":true,""completion_ratio"":5,""frt"":6879,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":37829.125,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
116883,398,1787997801,2026-08-29 10:03:21,2,xiaochen,claude code,claude-opus-5,12669692,3619912,0,106,t,82,,188,claude code max,"",202608291001051481301068268d9d6IpUJnaEh,202608291001362023095218268d9d6hTxRNsJi,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""local_count_tokens"":true,""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_tokens"":0,""cache_ratio"":0.1,""cache_tokens"":0,""claude"":true,""completion_ratio"":5,""frt"":-1000,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":9049780,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_error"":""context canceled"",""end_reason"":""client_gone"",""status"":""error""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
116908,398,1787998434,2026-08-29 10:13:54,2,xiaochen,claude code,claude-opus-5,482171,2,306,13,t,82,,188,claude code max,"",202608291013347783550508268d9d66xfctNRS,202608291013422728766098268d9d6gF2LWFHR,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":108985,""cache_creation_tokens_5m"":108985,""cache_ratio"":0.1,""cache_tokens"":0,""cache_write_tokens"":108985,""claude"":true,""completion_ratio"":5,""frt"":8382,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":344408.125,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
116909,398,1787998450,2026-08-29 10:14:10,2,xiaochen,claude code,claude-opus-5,53897,2,141,9,t,82,,188,claude code max,"",202608291013550682007538268d9d6qTlfKROm,202608291014021591476768268d9d6riWiw3xL,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":3035,""cache_creation_tokens_5m"":3035,""cache_ratio"":0.1,""cache_tokens"":108985,""cache_write_tokens"":3035,""claude"":true,""completion_ratio"":5,""frt"":6926,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":38498.125,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
116913,398,1787998471,2026-08-29 10:14:31,2,xiaochen,claude code,claude-opus-5,57878,2,277,14,t,82,,188,claude code max,"",202608291014110488778248268d9d6YUCouqik,202608291014186635563158268d9d6bJL0Tfdp,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":3158,""cache_creation_tokens_5m"":3158,""cache_ratio"":0.1,""cache_tokens"":112020,""cache_write_tokens"":3158,""claude"":true,""completion_ratio"":5,""frt"":9068,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":41341.25,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
116924,398,1787998616,2026-08-29 10:16:56,2,xiaochen,claude code,claude-opus-5,15995021,4570006,0,137,t,82,,188,claude code max,"",202608291014318313169468268d9d6Ohxz3cQm,202608291014408432732738268d9d6tjdYzgja,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""local_count_tokens"":true,""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_tokens"":0,""cache_ratio"":0.1,""cache_tokens"":0,""claude"":true,""completion_ratio"":5,""frt"":-1000,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":11425015,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_error"":""context canceled"",""end_reason"":""client_gone"",""status"":""error""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117007,398,1787999730,2026-08-29 10:35:30,2,xiaochen,claude code,claude-opus-5,520724,2,208,15,t,82,,188,claude code max,"",202608291035066564293938268d9d6VrOFQXNz,202608291035167272002588268d9d6M7gowgnL,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":118189,""cache_creation_tokens_5m"":118189,""cache_ratio"":0.1,""cache_tokens"":0,""cache_write_tokens"":118189,""claude"":true,""completion_ratio"":5,""frt"":11359,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":371945.625,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117008,398,1787999756,2026-08-29 10:35:56,2,xiaochen,claude code,claude-opus-5,64233,2,572,17,t,82,,188,claude code max,"",202608291035308650589258268d9d6IZgPs2hY,202608291035403280783608268d9d6xTve3xyh,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":2937,""cache_creation_tokens_5m"":2937,""cache_ratio"":0.1,""cache_tokens"":118189,""cache_write_tokens"":2937,""claude"":true,""completion_ratio"":5,""frt"":9324,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":45880.375,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117009,398,1787999778,2026-08-29 10:36:18,2,xiaochen,claude code,claude-opus-5,60868,2,212,13,t,82,,188,claude code max,"",202608291035572272718538268d9d60pasSq7x,202608291036068627510998268d9d6wp4ZaOJH,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":3373,""cache_creation_tokens_5m"":3373,""cache_ratio"":0.1,""cache_tokens"":121126,""cache_write_tokens"":3373,""claude"":true,""completion_ratio"":5,""frt"":9511,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":43477.125,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117010,398,1787999803,2026-08-29 10:36:43,2,xiaochen,claude code,claude-opus-5,59879,2,160,16,t,82,,188,claude code max,"",202608291036191612309788268d9d63FTaIhW6,202608291036289158738318268d9d6cSKqLS2N,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":3085,""cache_creation_tokens_5m"":3085,""cache_ratio"":0.1,""cache_tokens"":124499,""cache_write_tokens"":3085,""claude"":true,""completion_ratio"":5,""frt"":11983,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":42770.375,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117011,398,1787999828,2026-08-29 10:37:08,2,xiaochen,claude code,claude-opus-5,62096,2,238,14,t,82,,188,claude code max,"",202608291036441048405788268d9d6U28PfjFE,202608291036553973792198268d9d6B6dIxOaQ,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":3033,""cache_creation_tokens_5m"":3033,""cache_ratio"":0.1,""cache_tokens"":127584,""cache_write_tokens"":3033,""claude"":true,""completion_ratio"":5,""frt"":10475,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":44354.125,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117012,398,1787999851,2026-08-29 10:37:31,2,xiaochen,claude code,claude-opus-5,59736,2,5,10,t,82,,188,claude code max,"",202608291037089868522078268d9d6Y9Fad8UH,202608291037222628839408268d9d6cb3yFUjX,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""local_count_tokens"":true,""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":3183,""cache_creation_tokens_5m"":3183,""cache_ratio"":0.1,""cache_tokens"":130617,""cache_write_tokens"":3183,""claude"":true,""completion_ratio"":5,""frt"":9966,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":42668.625,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_error"":""context canceled"",""end_reason"":""client_gone"",""status"":""error""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117013,398,1787999858,2026-08-29 10:37:38,2,xiaochen,claude code,claude-opus-5,46925,2,5,10,t,82,,188,claude code max,"",202608291037175657186158268d9d6ZIf98n3I,202608291037296825033848268d9d6VRp5MX3J,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""local_count_tokens"":true,""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_tokens"":0,""cache_ratio"":0.1,""cache_tokens"":133800,""claude"":true,""completion_ratio"":5,""frt"":9345,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":33517.5,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_error"":""context canceled"",""end_reason"":""client_gone"",""status"":""error""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117017,398,1788000096,2026-08-29 10:41:36,2,xiaochen,claude code,claude-opus-5,563485,2,86,14,t,82,,188,claude code max,"",202608291041130661006158268d9d694yw4AXD,202608291041236548799798268d9d6IrG4BBaz,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":128451,""cache_creation_tokens_5m"":128451,""cache_ratio"":0.1,""cache_tokens"":0,""cache_write_tokens"":128451,""claude"":true,""completion_ratio"":5,""frt"":13561,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":402489.375,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117074,398,1788000545,2026-08-29 10:49:05,2,xiaochen,claude code,claude-opus-5,576759,2,86,15,t,82,,188,claude code max,"",202608291048408581073028268d9d6Z0kMm6Jc,202608291048523619757588268d9d6N2zSePdH,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":131485,""cache_creation_tokens_5m"":131485,""cache_ratio"":0.1,""cache_tokens"":0,""cache_write_tokens"":131485,""claude"":true,""completion_ratio"":5,""frt"":13060,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":411970.625,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117113,398,1788000732,2026-08-29 10:52:12,2,xiaochen,claude code,claude-opus-5,21626315,6178947,0,177,t,82,,188,claude code max,"",202608291049062515951938268d9d6uFryKYqB,202608291049167080606088268d9d6oFTyyXvf,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""5b5b6fca"",""key_hint"":""{\""de...02\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""local_count_tokens"":true,""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_tokens"":0,""cache_ratio"":0.1,""cache_tokens"":0,""claude"":true,""completion_ratio"":5,""frt"":-1000,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":15447367.5,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_error"":""context canceled"",""end_reason"":""client_gone"",""status"":""error""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117171,398,1788001183,2026-08-29 10:59:43,2,xiaochen,claude code,claude-opus-5,5282,1234,55,0,t,82,,188,claude code max,"",202608291059432232469078268d9d6SIhKRLx6,202608291059432363213018268d9d6sSjWRnuc,"","{""admin_info"":{""channel_affinity"":{""key_fp"":""46947035"",""key_hint"":""{\""de...2a\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_tokens"":0,""cache_ratio"":0.1,""cache_tokens"":0,""claude"":true,""completion_ratio"":5,""frt"":185,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":3772.5,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117172,398,1788001184,2026-08-29 10:59:44,2,xiaochen,claude code,claude-opus-5,5282,1234,55,2,t,82,,188,claude code max,"",202608291059428003942368268d9d6n21O0OrC,202608291059429450612808268d9d6s8ZpyM7g,"","{""admin_info"":{""channel_affinity"":{""key_fp"":""46947035"",""key_hint"":""{\""de...2a\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_tokens"":0,""cache_ratio"":0.1,""cache_tokens"":0,""claude"":true,""completion_ratio"":5,""frt"":1094,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":3772.5,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117173,398,1788001188,2026-08-29 10:59:48,2,xiaochen,claude code,claude-opus-5,221540,2,135,5,t,82,,188,claude code max,"",202608291059430393996998268d9d6OXE0aeZr,202608291059431748161848268d9d66HDL50U2,"","{""admin_info"":{""channel_affinity"":{""key_fp"":""46947035"",""key_hint"":""{\""de...2a\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":50096,""cache_creation_tokens_5m"":50096,""cache_ratio"":0.1,""cache_tokens"":0,""cache_write_tokens"":50096,""claude"":true,""completion_ratio"":5,""frt"":2748,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":158242.5,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
117175,398,1788001194,2026-08-29 10:59:54,2,xiaochen,claude code,claude-opus-5,26439,2,250,4,t,82,,188,claude code max,"",202608291059496196541668268d9d6MNCUn4X0,202608291059502248680588268d9d6Ry6HmyUx,"","{""admin_info"":{""channel_affinity"":{""channel_id"":82,""key_fp"":""46947035"",""key_hint"":""{\""de...2a\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""selected_group"":""claude code max"",""using_group"":""claude code max""},""usage_billing_path"":""billing-usage-anthropic"",""use_channel"":[""82""]},""billing_source"":""wallet"",""cache_creation_ratio"":1.25,""cache_creation_ratio_5m"":1.25,""cache_creation_tokens"":1034,""cache_creation_tokens_5m"":1034,""cache_ratio"":0.1,""cache_tokens"":50096,""cache_write_tokens"":1034,""claude"":true,""completion_ratio"":5,""frt"":1355,""group_ratio"":1.4,""model_price"":-1,""model_ratio"":2.5,""official_quota"":18885.25,""request_conversion"":[""Claude Messages""],""request_path"":""/v1/messages"",""stream_status"":{""end_reason"":""eof"",""status"":""ok""},""usage_semantic"":""anthropic"",""user_group_ratio"":-1}"
